Seq_ID,Accesion,GI,Species,Full_taxonomy,Name
rRNA_EU675926.1_1-1532_DIR+,EU675926.1,GI:188504309,Lactobacillus_pentosus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_pentosus,"Lactobacillus_pentosus strain C50-6 16S ribosomal RNA gene, partial sequence"
rRNA_NR_029352.1_1-1539_DIR+,NR_029360.1,GI:265679052,Lactobacillus_perolens,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_perolens,"Lactobacillus perolens strain L532 16S ribosomal RNA, partial sequence"
rRNA_AB603688.1_1-1492_DIR+,AB603688.1,GI:313747344,Lactobacillus_plantarum,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_plantarum,"Lactobacillus_plantarum subsp plantarum gene for 16S rRNA, partial sequence, strain: UB9"
rRNA_AB326368.1_1-1489_DIR+,AB326368.1,GI:269913890,Lactobacillus_pobuzihii,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_pobuzihii,"Lactobacillus_pobuzihii gene for 16S rRNA, partial sequence, strain: NBRC 103229"
rRNA_NR_036777.1_1-1418_DIR+,NR_036788.2,GI:586661358,Lactobacillus_pontis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_pontis,"Lactobacillus pontis strain LTH 2587 16S ribosomal RNA, partial sequence"
rRNA_AB366399.1_1-1533_DIR+,AB366399.1,GI:226069422,Lactobacillus_rapi,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_rapi,"Lactobacillus_rapi gene for 16S rRNA, partial sequence, strain: YIT 11688"
rRNA_AJ576007.1_1-1546_DIR+,AJ576007.1,GI:32879399,Lactobacillus_rennini,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_rennini,"Lactobacillus_rennini 16S rRNA gene, strain CECT 5922"
rRNA_AB597003.1_1-1536_DIR+,AB597003.1,GI:310941364,Lactobacillus_reuteri,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_reuteri,"Lactobacillus_reuteri gene for 16S rRNA, partial sequence, strain: HC4"
rRNA_EF534204.1_1-1548_DIR+,EF534204.1,GI:145321024,Lactobacillus_rhamnosus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_rhamnosus,"Lactobacillus_rhamnosus strain LV108 16S ribosomal RNA gene, partial sequence"
rRNA_FJ476119.1_1-1520_DIR+,FJ476119.1,GI:218456569,Lactobacillus_rossiae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_rossiae,"Lactobacillus_rossiae strain JL4 16S ribosomal RNA gene, partial sequence"
rRNA_AB326354.1_1-1488_DIR+,AB326354.1,GI:148921467,Lactobacillus_ruminis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_ruminis,"Lactobacillus_ruminis gene for 16S rRNA, partial sequence, strain: NBRC 102161"
rRNA_NR_029085.1_1-1561_DIR+,NR_029085.1,GI:265678780,Lactobacillus_saerimneri,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_saerimneri,"Lactobacillus saerimneri strain GDA154 16S ribosomal RNA, partial sequence"
rRNA_AY204896.1_1-1402_DIR+,AY204896.1,GI:28883473,Lactobacillus_sakei,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sakei,"Lactobacillus_sakei strain HNSL5a 16S small subunit ribosomal RNA gene, partial sequence"
rRNA_AF420311.1_1-1515_DIR+,AF420311.1,GI:15987824,Lactobacillus_salivarius,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_salivarius,"Lactobacillus_salivarius 16S ribosomal RNA gene, partial sequence"
rRNA_NR_029261.1_1-1565_DIR+,NR_029261.2,GI:586661343,Lactobacillus_sanfranciscensis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sanfranciscensis,"Lactobacillus sanfranciscensis strain L-12 16S ribosomal RNA, partial sequence"
rRNA_AB154519.1_2-1550_DIR+,AB154519.1,GI:52313415,Lactobacillus_satsumensis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_satsumensis,"Lactobacillus_satsumensis gene for 16S rRNA, partial sequence, strain:NRIC 0604"
rRNA_AM279150.1_1-1543_DIR+,AM279150.1,GI:115738483,Lactobacillus_secaliphilus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_secaliphilus,"Lactobacillus_secaliphilus 16S rRNA gene, type strain TMW 1.1309T"
rRNA_M58831.2_9-1522_DIR+,M58831.2,GI:544574262,Lactobacillus_sharpeae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sharpeae,"Lactobacillus_sharpeae strain DSM 20505 16S ribosomal RNA gene, partial sequence"
rRNA_AB370882.1_1-1483_DIR+,AB370882.1,GI:165292289,Lactobacillus_siligionis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_siligionis,"Lactobacillus_siligionis gene for 16S ribosomal RNA, partial sequence, strain: NBRC 101315"
rRNA_AY700063.2_7-1558_DIR+,AY700063.2,GI:115315678,Lactobacillus_sobrius,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sobrius,"Lactobacillus sobrius strain OTU171-001 16S ribosomal RNA gene, partial sequence"
rRNA_AB458681.1_1-1524_DIR+,AB458681.1,GI:225006230,Lactobacillus_sucicola,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sucicola,"Lactobacillus_sucicola gene for 16S rRNA, partial sequence, strain: NRIC 0735"
rRNA_AB257866.1_1-1523_DIR+,AB257866.1,GI:94442140,Lactobacillus_suebicus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_suebicus,"Lactobacillus_suebicus gene for 16S rRNA, partial sequence, isolate: MCH2-2"
rRNA_AB366385.1_1-1563_DIR+,AB366385.1,GI:226088594,Lactobacillus_sunkii,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sunkii,"Lactobacillus_sunkii gene for 16S rRNA, partial sequence, strain: YIT 11161 (= NRIC 0744, = JCM 15039, = DSM 19904)"
rRNA_EU487512.1_1-1526_DIR+,EU487512.1,GI:169313616,Lactobacillus_taiwanensis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_taiwanensis,"Lactobacillus_taiwanensis strain BCRC 17755 16S ribosomal RNA gene, partial sequence"
rRNA_AB257863.1_6-1534_DIR+,AB257863.1,GI:94442137,Lactobacillus_thailandensis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_thailandensis,"Lactobacillus_thailandensis gene for 16S rRNA, complete sequence"
rRNA_AJ576006.1_4-1557_DIR+,AJ576006.1,GI:32879398,Lactobacillus_tucceti,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_tucceti,"Lactobacillus_sp CECT 5920 16S rRNA gene, strain CECT 5920"
rRNA_AY253660.1_1-1549_DIR+,AY253660.1,GI:30142106,Lactobacillus_ultunensis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_ultunensis,"Lactobacillus_ultunensis 16S ribosomal RNA gene, complete sequence"
rRNA_GQ422709.1_1-1550_DIR+,GQ422709.1,GI:257480640,Lactobacillus_vaginalis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_vaginalis,"Lactobacillus_vaginalis strain DoxG3 16S ribosomal RNA gene, partial sequence"
rRNA_AY681131.1_1-1510_DIR+,AY681131.1,GI:56267095,Lactobacillus_vini,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_vini,"Lactobacillus_vini strain 116 16S ribosomal RNA gene, complete sequence"
rRNA_NR_037122.1_1-1522_DIR+,NR_037122.1,GI:310975258,Lactobacillus_zeae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_zeae,"Lactobacillus zeae strain RIA 482 16S ribosomal RNA, partial sequence"
rRNA_AJ632157.1_1-1518_DIR+,AJ632157.1,GI:55466866,Lactobacillus_zymae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_zymae,"Lactobacillus_zymae 16S rRNA gene, type strain LMG 22198"
rRNA_AB596941.1_1-1471_DIR+,AB596941.1,GI:327342702,Leuconostoc_lactis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc;Leuconostoc_lactis,"Leuconostoc_lactis gene for 16S rRNA, partial sequence, strain: JCM 6123"
rRNA_GQ900635.1_1-1480_DIR+,GQ900635.1,GI:306850711,Mageeibacillus_indolicus,Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Mageeibacillus;Mageeibacillus_indolicus,"Bacterium_BVAB3-Strain 5 16S ribosomal RNA gene, partial sequence"
rRNA_AJ505973.1_7-1456_DIR+,AJ505973.1,GI:57282329,Marvinbryantia_formatexigens,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia;Marvinbryantia_formatexigens,"Clostridium-like_sp I-52 like partial 16S rRNA gene, isolate I-52"
rRNA_DQ146765.1_12-1540_DIR+,DQ146765.1,GI:73487026,Megasphaera_elsdenii,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonelaceae;Megasphaera;Megasphaera_elsdenii,"Megasphaera_elsdenii strain 5T 16S ribosomal RNA gene, partial sequence"
rRNA_GU470904.1_1-1546_DIR+,GU470904.1,GI:284451157,Megasphaera_micronuciformis,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonelaceae;Megasphaera;Megasphaera_micronuciformis,"Megasphaera_micronuciformis strain F0359 16S ribosomal RNA gene, partial sequence"
rRNA_DQ223730.1_11-1553_DIR+,DQ223730.1,GI:77176705,Megasphaera_paucivorans,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonelaceae;Megasphaera;Megasphaera_paucivorans,"Megasphaera_paucivorans strain VTT E-032341 16S ribosomal RNA gene, partial sequence"
rRNA_DQ223729.1_11-1540_DIR+,DQ223729.1,GI:77176704,Megasphaera_sueciensis,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonelaceae;Megasphaera;Megasphaera_sueciensis,"Megasphaera_sueciensis strain VTT E-97791 16S ribosomal RNA gene, partial sequence"
rRNA_DQ287787.1_1-1400_DIR+,DQ287787.1,GI:83272653,Methylobacillus_flagellatus,Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylobacillus;Methylobacillus_flagellatus,"Methylobacillus_flagellatus strain KT 16S ribosomal RNA gene, partial sequence"
rRNA_FR733701.1_1-1528_DIR+,FR733701.1,GI:313760348,Methylobacillus_glycogenes,Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylobacillus;Methylobacillus_glycogenes,"Methylobacillus_glycogenes partial 16S rRNA gene, type strain DSM5685T"
rRNA_AB193725.1_1-1502_DIR+,AB193725.1,GI:54695303,Methylophilus_leisingeri,Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylophilus;Methylophilus_leisingeri,Methylophilus_leisingeri gene for 16S rRNA
rRNA_AB193724.1_1-1498_DIR+,AB193724.1,GI:54695302,Methylophilus_methylotrophus,Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylophilus;Methylophilus_methylotrophus,Methylophilus_methylotrophus gene for 16S rRNA
rRNA_NR_036935.1_1-1488_DIR+,NR_036935.1,GI:310975071,Microbacterium_halotolerans,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_halotolerans,"Microbacterium halotolerans strain YIM 70130 16S ribosomal RNA, partial sequence"
rRNA_AB013907.2_10-1519_DIR+,AB013907.2,GI:57864400,Microbacterium_kitamiense,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_kitamiense,"Microbacterium kitamiense gene for 16S rRNA, partial sequence, strain kitami C2"
rRNA_FJ807673.1_1-1480_DIR+,FJ807673.1,GI:226201176,Microbacterium_agarici,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_agarici,"Microbacterium_agarici strain CC-SBCK-209 16S ribosomal RNA gene, partial sequence"
rRNA_GU593650.1_1-1490_DIR+,GU593650.1,GI:332310316,Microbacterium_aoyamense,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_aoyamense,"Microbacterium_aoyamense strain I-C-6 16S ribosomal RNA gene, partial sequence"
rRNA_AY509224.1_1-1490_DIR+,AY509224.1,GI:40456381,Microbacterium_arabinogalactanolyticum,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_arabinogalactanolyticum,"Microbacterium_arabinogalactanolyticum strain S8 16S ribosomal RNA gene, partial sequence"
rRNA_AB007421.1_2-1439_DIR+,AB007421.1,GI:4662608,Microbacterium_arborescens,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_arborescens,"Microbacterium_arborescens gene for 16S rRNA, partial sequence"
rRNA_AM182159.1_1-1356_DIR+,AM182159.1,GI:89142792,Microbacterium_aurantiacum,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_aurantiacum,"Microbacterium_aurantiacum partial 16S rRNA gene, type strain DSM 12506"
rRNA_NR_036791.1_1-1511_DIR+,NR_036839.1,GI:310974975,Microbacterium_aurantiacum,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_aurantiacum,"Microbacterium aurantiacum strain C820 16S ribosomal RNA, partial sequence"
rRNA_AB286027.1_1-1469_DIR+,AB286027.1,GI:161729079,Microbacterium_awajiense,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_awajiense,"Microbacterium_awajiense gene for 16S rRNA, partial sequence"
rRNA_AB271156.1_2-1478_DIR+,AB271156.1,GI:113460133,Microbacterium_barkeri,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_barkeri,"Microbacterium_barkeri gene for 16S rRNA, partial sequence, strain: MXC4-2-1"
rRNA_HQ323459.1_1-1505_DIR+,HQ323459.1,GI:319658818,Microbacterium_chocolatum,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_chocolatum,"Microbacterium_chocolatum strain S6 16S ribosomal RNA gene, partial sequence"
rRNA_AB007417.1_1-1437_DIR+,AB007417.1,GI:4648299,Microbacterium_dextranolyticum,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_dextranolyticum,"Microbacterium_dextranolyticum gene for 16S rRNA, partial sequence"
rRNA_AB355700.1_1-1485_DIR+,AB355700.1,GI:156255116,Microbacterium_esteraromaticum,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_esteraromaticum,"Microbacterium_esteraromaticum gene for 16S rRNA, partial sequence, strain: S45"
rRNA_HQ530520.1_1-1487_DIR+,HQ530520.1,GI:313770964,Microbacterium_flavescens,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_flavescens,"Microbacterium_flavescens strain X6 16S ribosomal RNA gene, partial sequence"
rRNA_AJ249780.1_1-1480_DIR+,AJ249780.1,GI:5924042,Microbacterium_foliorum,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_foliorum,"Microbacterium_foliorum partial 16S rRNA gene, strain DSM 12966"
rRNA_AB271048.1_1-1458_DIR+,AB271048.1,GI:113531173,Microbacterium_ginsengisoli,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_ginsengisoli,"Microbacterium_GInsengisoli gene for 16S rRNA, partial sequence"
rRNA_EU873314.1_1-1427_DIR+,EU873314.1,GI:193995167,Microbacterium_ginsengiterrae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_ginsengiterrae,"Microbacterium_GInsengiterrae strain DCY37 16S ribosomal RNA gene, partial sequence"
rRNA_NR_036903.1_1-1476_DIR+,NR_036935.1,GI:310975071,Microbacterium_halotolerans,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_halotolerans,"Microbacterium halotolerans strain YIM 70130 16S ribosomal RNA, partial sequence"
rRNA_AB274908.1_1-1484_DIR+,AB274908.1,GI:169658839,Microbacterium_hatanonis,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_hatanonis,"Microbacterium_hatanonis gene for 16S rRNA, partial sequence"
rRNA_AM181504.1_1-1507_DIR+,AM181504.1,GI:89143224,Microbacterium_hominis,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_hominis,"Microbacterium_hominis partial 16S rRNA gene, type strain DSM 12509"
rRNA_AJ698726.1_1-1495_DIR+,AJ698726.1,GI:47824677,Microbacterium_hydrocarbonoxydans,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_hydrocarbonoxydans,"Microbacterium_hydrocarbonoxydans partial 16S rRNA gene, type strain DSM 16089T"
rRNA_X77442.1_1-1470_DIR+,X77442.1,GI:516143,Microbacterium_imperiale,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_imperiale,M.imperiale_(DSM 20530) 16S rRNA gene
rRNA_AM158907.3_1-1450_DIR+,AM158907.3,GI:145369664,Microbacterium_indicum,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_indicum,"Microbacterium_indicum partial rRNA gene, type strain BBH6T"
rRNA_EU239498.1_1-1446_DIR+,EU239498.1,GI:159906338,Microbacterium_insulae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_insulae,"Microbacterium_insulae strain DS-66 16S ribosomal RNA gene, partial sequence"
rRNA_AM949677.1_2-1486_DIR+,AM949677.1,GI:209414612,Microbacterium_invictum,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_invictum,"Microbacterium_invictum partial 16S rRNA gene, culture collection DSM 19600, type strain DC-200T"
rRNA_AB004717.1_1-1504_DIR+,AB004717.1,GI:3641628,Microbacterium_keratanolyticum,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_keratanolyticum,"Microbacterium_keratanolyticum gene for 16S rRNA, partial sequence"
rRNA_EF466125.1_4-1428_DIR+,EF466125.1,GI:134105930,Microbacterium_kribbense,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_kribbense,"Microbacterium_kribbense strain MSL 04 16S ribosomal RNA gene, partial sequence"
rRNA_NR_026160.1_1-1474_DIR+,NR_026160.1,GI:219846568,Microbacterium_lacticum,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_lacticum,"Microbacterium lacticum strain DSM 20427 16S ribosomal RNA, partial sequence"
rRNA_AB286030.1_1-1463_DIR+,AB286030.1,GI:161729082,Microbacterium_lacus,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_lacus,"Microbacterium_lacus gene for 16S rRNA, partial sequence"
rRNA_AM747814.1_1-1459_DIR+,AM747814.1,GI:154090432,Microbacterium_luticocti,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_luticocti,"Microbacterium_luticocti 16S rRNA gene, type strain SC-087BT"
rRNA_AB286020.1_1-1465_DIR+,AB286020.1,GI:158302654,Microbacterium_marinilacus,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_marinilacus,"Microbacterium_marinilacus gene for 16S rRNA, partial sequence"
rRNA_GQ351351.1_1-1443_DIR+,GQ351351.1,GI:255592282,Microbacterium_mitrae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_mitrae,"Microbacterium_mitrae strain M4-8 16S ribosomal RNA gene, partial sequence"
rRNA_AJ698725.1_1-1490_DIR+,AJ698725.1,GI:47824676,Microbacterium_oleivorans,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_oleivorans,"Microbacterium_oleivorans partial 16S rRNA gene, type strain DSM 16091T"
rRNA_HQ316116.1_1-1477_DIR+,HQ316116.1,GI:327239428,Microbacterium_oxydans,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_oxydans,"Microbacterium_oxydans strain P53 16S ribosomal RNA gene, partial sequence"
rRNA_AJ853909.1_4-1452_DIR+,AJ853909.1,GI:55294677,Microbacterium_paludicola,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_paludicola,"Microbacterium_paludicola partial 16S rRNA gene, type strain US15T"
rRNA_AJ491806.1_2-1490_DIR+,AJ491806.1,GI:28564448,Microbacterium_paraoxydans,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_paraoxydans,"Microbacterium_paraoxydans partial 16S rRNA gene, strain CF36"
rRNA_AJ277840.1_1-1478_DIR+,AJ277840.1,GI:7800898,Microbacterium_phyllosphaerae,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_phyllosphaerae,"Microbacterium_phyllosphaerae partial 16S rRNA gene, strain DSM 13468"
rRNA_EF623999.1_1-1488_DIR+,EF623999.1,GI:149287253,Microbacterium_profundi,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_profundi,"Microbacterium_profundi strain Shh49 16S ribosomal RNA gene, partial sequence"
rRNA_FJ865214.1_3-1481_DIR+,FJ865214.1,GI:227810175,Microbacterium_pseudoresistens,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_pseudoresistens,"Microbacterium_pseudoresistens strain CC-005209 16S ribosomal RNA gene, partial sequence"
rRNA_AB248875.1_1-1421_DIR+,AB248875.1,GI:109452313,Microbacterium_pygmaeum,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_pygmaeum,"Microbacterium_pygmaeum gene for 16S rRNA, partial sequence"
rRNA_AY244784.1_2-1487_DIR+,AY244784.1,GI:29653064,Microbacterium_resistens,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_resistens,"Microbacterium_resistens 16S ribosomal RNA gene, partial sequence"
